category,brand,product_name,mpn,confidence
case,Thermaltake,"Thermaltake Level 10 GTS",VO30001N2N,high
case,Thermaltake,"Thermaltake Urban S31 Window",VP700M1W2N,high
case,Thermaltake,"Thermaltake VP300A5W2N",VP300A5W2N,low
case,Lian Li,"Lian Li PC-A79",PCA79A,high
case,Thermaltake,"Thermaltake Urban 21 BOM",URBAN21BOM,high
case,Cooler Master,"Cooler Master N600 Windowed",NSE600KWN1,high
case,Corsair,"Corsair Graphite Series 230T",CC9011036WW,high
case,Antec,"Antec GX500",GX500WINDOW,high
case,NZXT,"NZXT Phantom",PHAN003RD,high
case,NZXT,"NZXT Phantom",PHAN003PK,high
case,SilverStone,"Silverstone TJ08B-EW",TJ08BEW,high
case,NZXT,"NZXT H440",CAH442WM4,high
case,NZXT,"NZXT H440 EnVyUs",CAH442WEN,high
case,SilverStone,"Silverstone PS09B",PS09B,low
case,Thermaltake,"Thermaltake Armor Series",VA8003BWS,high
case,Thermaltake,"Thermaltake Urban S1",CA1A800M1NN00,high
case,Fractal Design,"Fractal Design Core 3300",FDCACORE3300BL,high
case,Fractal Design,"Fractal Design Core 3500",FDCACORE3500BLW,high
case,Lian Li,"Lian Li PC-V359W",PCV359WX,high
case,Thermaltake,"Thermaltake Commander G41",CA1B400M1WN00,high
case,Fractal Design,"Fractal Design Core 1500",FDCACORE1500BL,high
case,Thermaltake,"Thermaltake Versa H24",CA1C100M1WN00,high
case,Thermaltake,"Thermaltake Versa H34",CA1C900M1WN00,high
case,Cooler Master,"Cooler Master Silencio 652S",SIL652KKN2,high
case,Fractal Design,"Fractal Design Define R5",FDCADEFR5TI,high
case,Phanteks,"Phanteks Enthoo Primo",PHES813PSGR,high
case,SilverStone,"Silverstone RV05B",RV05B,low
case,Antec,"Antec NX100",0-761345-80013-6,high
case,SilverStone,"Silverstone SG04B-F",SG04BF,high
case,Thermaltake,"Thermaltake Core P5 TG Snow Edition",CA-1E7-00M6WN-01,high
case,SilverStone,"Silverstone PM02-G",SST-PM02W-G,high
case,Lian Li,"Lian Li PC-O10",PC-O10-WX,high
case,SilverStone,"Silverstone GD04B-USB3.0",SSTGD04BUSB30,high
case,Lian Li,"Lian Li PC-9N",PC9NB,high
case,Thermaltake,"Thermaltake Suppressor F31",CA1E300M1NN00,high
case,Cooler Master,"Cooler Master MasterCase SL600M Black Edition",MCM-SL600M-KGNN-S00,high
case,Thermaltake,"Thermaltake Commander C31 TG ARGB",CA-1N2-00M1WN-00,high
case,Thermaltake,"Thermaltake Divider 300 ARGB Snow Triangular",CA-1S2-00M6WN-01,high
case,Antec,"Antec Three Hundred",THREEHUNDREDBP430,high
case,Antec,"Antec Dark Fleet DF-30",DF30,high
case,Antec,"Antec ISK 300-65",ISK30065,high
case,Antec,"Antec ISK 300-150",ISK300150,high
case,Antec,"Antec Mini P180",MINIP180WHITE,high
case,Antec,"Antec NSK 6582B",NSK6582B,high
case,Antec,"Antec Twelve Hundred",TWELVEHUNDRED750BLUE,high
case,Cooler Master,"Cooler Master Centurion 5",CACT05WW,high
case,Cooler Master,"Cooler Master Elite 310",RC310RWN1GP,high
case,Cooler Master,"Cooler Master Elite 335",RC335KKN1GP,high
case,Cooler Master,"Cooler Master Elite 370",RC370KKA400,high
case,Cooler Master,"Cooler Master CM690 II Basic",RC692KKN3,high
case,Cooler Master,"Cooler Master HAF 932",RC932KWN3,high
case,Cooler Master,"Cooler Master Storm Sniper",SGC6000KWS2GP,high
case,Thermaltake,"Thermaltake LANBOX Lite",VF6000BWS,high
case,Thermaltake,"Thermaltake SopranoRS 101",VG7000BWS,high
case,Thermaltake,"Thermaltake Element G",VL10001W2Z,high
case,Thermaltake,"Thermaltake Element G",VL18501W2Z,high
case,Thermaltake,"Thermaltake Element V NVIDIA Edition",VL200L1W2Z,high
case,Thermaltake,"Thermaltake ARMOR A90",VL90001W2Z,high
case,Thermaltake,"Thermaltake ARMOR A60",VM20001W2Z,high
case,Thermaltake,"Thermaltake Dokker",VM600M1W2Z,high
case,NZXT,"NZXT Lexa S",LEXS001BK,high
case,Lian Li,"Lian Li K60B",K60B,low
case,Cooler Master,"Cooler Master Cosmos S",RC1100KKN1GP,high
case,Lian Li,"Lian Li PC-Q06",PCQ06A,high
case,Lian Li,"Lian Li PC-Q06",PCQ06R,high
case,Lian Li,"Lian Li PC-Q07",PCQ07,high
case,Lian Li,"Lian Li PC-Q08",PCQ08A,high
case,Lian Li,"Lian Li PC-60FNWX",PC60FNWX,high
case,Lian Li,"Lian Li PC-8NWX",PC8NWX,high
case,Lian Li,"Lian Li PC-K56",PCK56,high
case,Lian Li,"Lian Li PC-9F",PC9F,high
case,Lian Li,"Lian Li PC-B70",PCB70,high
case,Lian Li,"Lian Li PC-T60",PC-T60A,high
case,Lian Li,"Lian Li PC-T60",PC-T60R,high
case,Lian Li,"Lian Li PC-P50",PCP50,high
case,Lian Li,"Lian Li PC-P50WB",PCP50WB,high
case,Lian Li,"Lian Li PC-C39",PCC39,high
case,Lian Li,"Lian Li PC-C37B",PCC37B,high
case,Lian Li,"Lian Li PC-C36B",PCC36B,high
case,Lian Li,"Lian Li PC-T7",PCT7B,high
case,Lian Li,"Lian Li PC-V1200Bplus II",PCV1200BPLUSII,high
case,Lian Li,"Lian Li PC-V2120",PCV2120X,high
case,Lian Li,"Lian Li PC-V352",PCV352A,high
case,Lian Li,"Lian Li PC-V354",PCV354B,high
case,Lian Li,"Lian Li PC-V354",PCV354R,high
case,Antec,"Antec Nine Hundred Two V3",NINEHUNDREDTWOV3,high
case,NZXT,"NZXT Whisper",WHI001BK,high
case,NZXT,"NZXT Apollo",APOLLOBLUENP,high
case,NZXT,"NZXT Tempest EVO",TEVO001BK,high
case,SilverStone,"Silverstone FT01-B",FT01BW,high
case,SilverStone,"Silverstone RV01-BW",RV01BW,high
case,SilverStone,"Silverstone SG07-B",SG07B,high
case,SilverStone,"Silverstone LC20-B",LC20BM,high
case,Antec,"Antec P193 V3",P193V3,high
case,Lian Li,"Lian Li PC-K63",PCK63,high
case,Lian Li,"Lian Li LanCool PC-K57",PCK57,high
case,Thermaltake,"Thermaltake V9 BlacX",VM400M1W2Z,high
case,Lian Li,"Lian Li PC-A05FNB",PCA05FNB,high
case,Lian Li,"Lian Li PC-P80NB",PCP80NB,high
case,Lian Li,"Lian Li PC-U6B",PCU6B,high
case,Lian Li,"Lian Li PC-V600F",PCV600FA,high
case,Lian Li,"Lian Li PC-Z60B",PCZ60B,high
case,Lian Li,"Lian Li PC-Z70B",PCZ70B,high
case,SilverStone,"Silverstone TJ11B-W",TJ11BW,high
case,Thermaltake,"Thermaltake Soprano DX",VE7000BNS,high
case,Fractal Design,"Fractal Design Define XL",DEFINEXLTITANIUM,high
case,NZXT,"NZXT Source 210 Elite",S210E002,high
case,Lian Li,"Lian Li PC-TU200",PCTU200A,high
case,NZXT,"NZXT Source 220",CASO22001,high
case,NZXT,"NZXT Tempest 410 Elite",T410E001,high
case,Antec,"Antec P280",P280WINDOW,high
case,NZXT,"NZXT Switch 810",CASW810M1,high
case,Lian Li,"Lian Li PC-C32B USB3.0",PCC32BUSB30,high
case,Lian Li,"Lian Li PC-K65",PCK65,high
case,Lian Li,"Lian Li PC-Q09FN",PCQ09FNB,high
case,NZXT,"NZXT Phantom 410",CAPH410B2,high
case,Fractal Design,"Fractal Design Define R4",FDCADEFR4WH,high
case,Cooler Master,"Cooler Master Elite 120 Advanced",RC120AWWN1,high
case,Antec,"Antec LanBoy Air",LANBOYAIRYELLOW,high
case,SilverStone,"Silverstone RV02B-EW-USB3.0",SSTRV02BEWUSB30,high
case,SilverStone,"Silverstone SG02B-F-USB3.0",SG02WFUSB30,high
case,Lian Li,"Lian Li PC-V355",PCV355B,high
case,Lian Li,"Lian Li PC-A55",PCA55B,high
case,Lian Li,"Lian Li PC-V750",PCV750B,high
case,SilverStone,"Silverstone LC20B-M-USB3.0",LC20BMUSB30,high
case,Cooler Master,"Cooler Master Elite 342",RC-343-KKN3,high
case,Cooler Master,"Cooler Master Elite 311",RC311BBWN1,high
case,Lian Li,"Lian Li PC-CK101",PCCK101L,high
case,Lian Li,"Lian Li PC-CK101",PCCK101S,high
case,Cooler Master,"Cooler Master Storm Scout 2 Advanced",SGC2100KWN3,high
case,SilverStone,"Silverstone PS08B",PS08B,low
case,SilverStone,"Silverstone PS08B",PS08W,high
case,SilverStone,"Silverstone SG09B",SG09B,low
case,SilverStone,"Silverstone TJ10S-W",SSTTJ10SW,high
case,SilverStone,"Silverstone RL03B-W-USB 3.0",RL03BWUSB30,high
case,Thermaltake,"Thermaltake Soprano",VO900M1N2N,high
case,Thermaltake,"Thermaltake Overseer RX-I Snow Edition",VN700M6W2N,high
case,Thermaltake,"Thermaltake Urban S21",CA-1A4-00M1WN-00,high
case,Lian Li,"Lian Li PC-Q27",PCQ27B,high
case,Lian Li,"Lian Li PC-Q28",PCQ28A,high
case,Lian Li,"Lian Li PC-C37B USB3.0",PCC37BUSB30,high
case,Lian Li,"Lian Li PC-K7B USB3.0",PCK7BUSB30,high
case,Lian Li,"Lian Li PC-TU100",PCTU100A,high
case,SilverStone,"Silverstone SG06BB-LITE",SG06SLITE,high
case,Thermaltake,"Thermaltake V2 Plus",VO545A1N2U,high
case,SilverStone,"Silverstone FT04",FT04BW,high
case,SilverStone,"Silverstone FT04",FT04SW,high
case,Lian Li,"Lian Li PC-A76WX",PCA76WX,high
case,NZXT,"NZXT H230",CAH230IW1,high
case,Cooler Master,"Cooler Master N300",NSE300KWN1,high
case,Thermaltake,"Thermaltake Versa II",VO700A1N3N,high
case,Corsair,"Corsair Graphite Series 230T Windowed",230TWINDOWEDBLUE,high
case,Cooler Master,"Cooler Master HAF Stacker 915F",HAF915FKKN1,high
case,NZXT,"NZXT Phantom",PHAN002OR,high
case,Thermaltake,"Thermaltake ARMOR A30i",VM700A1W2N,high
case,Antec,"Antec Nineteen Hundred",NINETEENHUNDREDRED,high
case,NZXT,"NZXT H440",CAH442CM8,high
case,Cooler Master,"Cooler Master 690 III",CMS-693-WWN1-V2,high
case,NZXT,"NZXT Phantom 240",CAPH240R1,high
case,Thermaltake,"Thermaltake Urban R31",CA1A700M1WN00,high
case,Thermaltake,"Thermaltake Urban T81",CA1B700F1WN00,high
case,Cooler Master,"Cooler Master K280 USB3.0",RCK280KKN4,high
case,Cooler Master,"Cooler Master K550",RCK550KWN1,high
case,Lian Li,"Lian Li PC-A61",PCA61WX,high
case,Lian Li,"Lian Li PC-Q01",PCQ01A,high
case,Lian Li,"Lian Li PC-Q01",PCQ01B,high
case,Lian Li,"Lian Li PC-V1000L",PCV1000LA,high
case,Lian Li,"Lian Li PC-V358",PCV358B,high
case,Lian Li,"Lian Li PC-Q36W",PCQ36WX,high
case,SilverStone,"Silverstone FT05",FT05BW,high
case,SilverStone,"Silverstone SG05BB-450-USB3",SG05WUSB30,high
case,Cooler Master,"Cooler Master N400",NSE400KWN2,high
case,Cooler Master,"Cooler Master K281",RCK281KKN1,high
case,Corsair,"Corsair Carbide Series 330R Titanium Edition",CC9011071WW,high
case,SilverStone,"Silverstone KL05B",KL05BW,high
case,Phanteks,"Phanteks Enthoo EVOLV ITX",PHES215PCBK,high
case,SilverStone,"Silverstone PS11B",SSTPS11BW,high
case,Thermaltake,"Thermaltake Suppressor F51",CA-1E1-00M1WN-00,high
case,Lian Li,"Lian Li PC-O5S",PC-O5SX,high
case,Lian Li,"Lian Li PC-O8X",PCO8WX,high
case,Lian Li,"Lian Li PC-O8X",PC-O8WBU,high
case,Lian Li,"Lian Li PC-O8X",PC-O8WGD,high
case,Corsair,"Corsair Carbide Series SPEC-M2",CC9011087WW,high
case,SilverStone,"Silverstone RVX01 Window",SSTRVX01BRW,high
case,Lian Li,"Lian Li PC-V33",PCV33WX,high
case,Phanteks,"Phanteks Eclipse P400",PHEC416PAG,high
case,Phanteks,"Phanteks Eclipse P400",PH-EC416PTG_AG,high
case,SilverStone,"Silverstone CS01-HS",SSTCS01SHS,high
case,Thermaltake,"Thermaltake Core X71",CA1F800M1WN00,high
case,Antec,"Antec Three Hundred U3",THREEHUNDREDU3,high
case,Antec,"Antec VSK3-500",VSK3500,high
case,Thermaltake,"Thermaltake Core P3 SE",CA-1G4-00M1WN-00,high
case,Antec,"Antec Super Lanboy",SUPER-LANBOY,low
case,Thermaltake,"Thermaltake Versa C21",CA-1G8-00M1WN-00,high
case,Lian Li,"Lian Li PC-O9",PC-O9-WX,high
case,SilverStone,"Silverstone RL05",SST-RL05BR-W,high
case,Corsair,"Corsair Carbide Series SPEC-04",CC-9011108-WW,high
case,Corsair,"Corsair Carbide Series SPEC-04",CC-9011109-WW,high
case,Thermaltake,"Thermaltake Versa C23 RGB",CA-1H7-00M1WN-00,high
case,Cooler Master,"Cooler Master Elite 343",W420W-POWER-SUPPLY-RC-343-KKR420,high
case,Phanteks,"Phanteks Enthoo EVOLV SHIFT",PH-ES217A_AG,high
case,Lian Li,"Lian Li PC-D600",PC-D600WA,high
case,Lian Li,"Lian Li PC-M25",PC-M25B,high
case,NZXT,"NZXT H700i",CA-H700W-BL,high
case,Lian Li,"Lian Li ALPHA 330X",ALPHA-330X,low
case,Lian Li,"Lian Li ALPHA 330W",ALPHA-330W,low
case,Cooler Master,"Cooler Master MB600L ODD",MCB-B600L-KA5N-S02,high
case,Cooler Master,"Cooler Master MB600L",MCB-B600L-KANN-S01,high
case,Corsair,"Corsair SPEC-OMEGA RGB Newegg Edition",CC-9011140-NWG,high
case,EVGA,"EVGA DG-75",150-B0-2020-KR,high
case,Cooler Master,"Cooler Master MasterCase MC500P",MCM-M500P-KG5N-S00,high
case,Cooler Master,"Cooler Master MasterBox MB500 ARGB",MCB-B500D-KGNN-S01,high
case,NZXT,"NZXT H500 Vault Boy",CA-H500B-VB,high
case,Lian Li,"Lian Li PC-Q50",PC-Q50A,high
case,SilverStone,"Silverstone FTZ01-E",SST-FTZ01S-E,high
case,Cooler Master,"Cooler Master MasterBox E500L",MCB-E500L-KA5N-S00,high
case,Cooler Master,"Cooler Master MasterBox E500L",MCB-E500L-KN5N-S00,high
case,Thermaltake,"Thermaltake Versa J22",CA-1L5-00M1WN-00,high
case,Thermaltake,"Thermaltake Versa J22 RGB",CA-1L5-00M1WN-01,high
case,Thermaltake,"Thermaltake Versa J23 RGB",CA-1L6-00M1WN-01,high
case,Thermaltake,"Thermaltake V100",W450-W-POWER-SUPPLY-CA-3K7-45M1WU-00,high
case,Antec,"Antec Dark Fleet DF500",DF500,low
case,Thermaltake,"Thermaltake Commander C36 TG ARGB",CA-1N7-00M1WN-00,high
case,SilverStone,"Silverstone RL07",SST-RL07B-G,high
case,NZXT,"NZXT H200",CA-H200B-BR,high
case,Phanteks,"Phanteks Eclipse P400S",PH-EC416PSTG_AG,high
case,Cooler Master,"Cooler Master MasterCase H500P Mesh",MCM-H500P-WGNN-S00,high
case,NZXT,"NZXT H400",CA-H400B-BL,high
case,Thermaltake,"Thermaltake Core X31 TG",CA-1E9-00M1WN-03,high
case,Cooler Master,"Cooler Master MasterBox MB510L",MCB-B510L-KANN-S02,high
case,Cooler Master,"Cooler Master MasterCase Maker 5t",MCZ-C5M2T-RW5N,high
case,Fractal Design,"Fractal Design Define R6 USB-C",FD-CA-DEF-R6C-GY-TGL,high
case,Antec,"Antec GX330",GX330,low
case,NZXT,"NZXT H510 Siege",CA-H510B-R6,high
case,Fractal Design,"Fractal Design Vector RS Blackout",FD-C-VER1A-01,high
case,Fractal Design,"Fractal Design Vector RS",FD-C-VER1A-02,high
case,Thermaltake,"Thermaltake S500 Tempered Glass Snow Edition",CA-1O3-00M6WN-00,high
case,NZXT,"NZXT H510i Phantom Gaming",CA-H510I-AR,high
case,Cooler Master,"Cooler Master MasterBox MB320L ARGB",MCB-B320L-KGNN-S01,high
case,SilverStone,"Silverstone SG13 V2",SG13B-Q-USA,high
case,Fractal Design,"Fractal Design Define 7",FD-C-DEF7A-04,high
case,Fractal Design,"Fractal Design Define 7",FD-C-DEF7A-07,high
case,Cooler Master,"Cooler Master MASTERBOX E501L",MCB-E501L-KN5N-S00,high
case,SilverStone,"Silverstone SETA A1",SST-SEA1GW-G,high
case,Fractal Design,"Fractal Design Define 7 Compact",FD-C-DEF7C-03,high
case,SilverStone,"Silverstone PS14-E",SST-PS14B-EG,high
case,Phanteks,"Phanteks Evolv Shift 2",PH-ES217E_AG02,high
case,Corsair,"Corsair iCUE 5000X RGB Glitch",CC-9050004-WW,high
case,Antec,"Antec NX700",NX700,low
case,Thermaltake,"Thermaltake AH T200",CA-1R4-00SBWN-00,high
case,Cooler Master,"Cooler Master CMP 510",CP510-KGNN-S02,high
case,Thermaltake,"Thermaltake Divider 200 TG",CA-1V1-00S1WN-00,high
case,Thermaltake,"Thermaltake Divider 500 TG ARGB Snow",CA-1T4-00M6WN-01,high
case,Antec,"Antec NX420",NX420,low
case,Antec,"Antec NX360 Elite",0-761345-81037-1,high
case,Antec,"Antec AX51 Elite",AX51-ELITE,low
case,Cooler Master,"Cooler Master MasterBox MB520",MCB-B520-KANN-S03,high
case,SilverStone,"Silverstone FARA V1M PRO",SST-FAV1MB-PRO,high
case,Antec,"Antec Draco 10",DRACO-10,low
case,Cooler Master,"Cooler Master Elite 300 TG",E300-KG5N-S00,high
case,Thermaltake,"Thermaltake S250 TG ARGB",CA-1Y6-00M6WN-00,high
case,Thermaltake,"Thermaltake CTE E660 MX",CA-1Y3-00M1WN-01,high
case,SilverStone,"Silverstone FARA R1 PRO",SST-FAB1B-PRO,high
case,Xfx,"XFX Type-01 Series Bravo Edition",TYPE1B3000,high
case,SilverStone,"Silverstone SG02-BF",SG02BF,high
case,Thermaltake,"Thermaltake Core P5 TG",CA-1E7-00M1WN-03,high
case,Thermaltake,"Thermaltake Commander C34 TG ARGB",CA-1N5-00M1WN-00,high
case,Thermaltake,"Thermaltake Commander C31 TG Snow ARGB",CA-1N2-00M6WN-00,high
case,Thermaltake,"Thermaltake Commander C34 TG Snow ARGB",CA-1N5-00M6WN-00,high
case,Thermaltake,"Thermaltake V150",CA-1R1-00S1WN-00,high
case,Thermaltake,"Thermaltake Divider 300 TG Snow",CA-1S2-00M6WN-00,high
case,Thermaltake,"Thermaltake Divider 300 TG Air Snow",CA-1S2-00M6WN-02,high
case,Antec,"Antec Dark Fleet DF-10",DF10,high
case,Antec,"Antec NSK4482",NSK4482,low
case,Antec,"Antec NSK4482B",NSK4482B,low
case,Antec,"Antec Six Hundred",SIXHUNDRED,high
case,Antec,"Antec Six Hundred",SIXHUNDREDBLACK,high
case,Antec,"Antec P193",P193,low
case,Antec,"Antec Sonata Elite",SONATAELITE,high
case,Antec,"Antec Sonata Proto",SONATAPROTO,high
case,Antec,"Antec Two Hundred V2",TWOHUNDREDV2,high
case,Antec,"Antec VSK2450",VSK2450,low
case,Cooler Master,"Cooler Master Cosmos Pure",RC1000KKKN2GP,high
case,Cooler Master,"Cooler Master Elite 310",RC310BKR2GP,high
case,Cooler Master,"Cooler Master Elite 310",RC310OWR460,high
case,Cooler Master,"Cooler Master Elite 310",RC310OWN1GP,high
case,Cooler Master,"Cooler Master Elite 370",RC370KKR400,high
case,Cooler Master,"Cooler Master Centurion 5 II",RC502KWN1,high
case,Cooler Master,"Cooler Master Centurion 5 II",RC502SWN1,high
case,Cooler Master,"Cooler Master Centurion 534",RC534KKRKGP,high
case,Cooler Master,"Cooler Master Centurion 541",RC541SKN1,high
case,Cooler Master,"Cooler Master CM690 II Advanced",RC692KKN2ADVANCED,high
case,Cooler Master,"Cooler Master CM690 II Advanced",RC692AKKN5BW,high
case,Cooler Master,"Cooler Master CM690 II Advanced",RC-692A-WNN2,high
case,Antec,"Antec M FusionRemote",MFUSIONREMOTE350,high
case,Thermaltake,"Thermaltake Spedo Advance Package",VI90001W2Z,high
case,Thermaltake,"Thermaltake Element T",VK90001N2Z,high
case,Thermaltake,"Thermaltake Level 10",VL30001N1Z,high
case,Thermaltake,"Thermaltake Element Q",VL520B1N2U,high
case,Thermaltake,"Thermaltake V5 Black Edition",VL70001W2Z,high
case,Thermaltake,"Thermaltake ARMOR A90",VL98521W2U,high
case,Thermaltake,"Thermaltake V6 BlacX Edition",VM100M1W2Z,high
case,Thermaltake,"Thermaltake ARMOR A60 AMD Edition",VM200P1W2Z,high
case,Thermaltake,"Thermaltake V9 BlacX Edition",VM400M1W2ZB,high
case,Lian Li,"Lian Li PC-K58",PCK58,high
case,Lian Li,"Lian Li PC-K58",PCK58W,high
case,Lian Li,"Lian Li PC-K62",PCK62,high
case,Lian Li,"Lian Li PC-K62R1",PCK62R1,high
case,Antec,"Antec Two Hundred S",TWOHUNDREDS,high
case,Thermaltake,"Thermaltake WingMA",VI5000BNS,high
case,Lian Li,"Lian Li PC-Q06",PCQ06B,high
case,Lian Li,"Lian Li PC-Q07R",PCQ07R,high
case,Lian Li,"Lian Li PC-Q08",PCQ08R,high
case,Lian Li,"Lian Li PC-Q09F",PCQ09FA,high
case,Lian Li,"Lian Li PC-Q09",PCQ09A,high
case,Lian Li,"Lian Li PC-Q09",PCQ09R,high
case,Lian Li,"Lian Li PC-Q11",PCQ11A,high
case,Lian Li,"Lian Li PC-Q11",PCQ11R,high
case,Lian Li,"Lian Li PC-Q11",PCQ11W,high
case,Lian Li,"Lian Li PC-7FN",PC7FN,high
case,Lian Li,"Lian Li PC-7FNWX",PC7FNWX,high
case,Lian Li,"Lian Li PC-K56W",PCK56W,high
case,Lian Li,"Lian Li PC-A04",PCA04A,high
case,Lian Li,"Lian Li PC-A04",PCA04B,high
case,Lian Li,"Lian Li PC-A70F",PCA70F,high
case,Lian Li,"Lian Li PC-X500FX",PCX500FX,high
case,Lian Li,"Lian Li PC-X1000",PCX1000,high
case,Lian Li,"Lian Li PC-B10",PCB10,high
case,Lian Li,"Lian Li PC-P80",PCP80,high
case,Lian Li,"Lian Li PC-A71F",PCA71F,high
case,Lian Li,"Lian Li PC-B25F",PCB25F,high
case,Lian Li,"Lian Li PC-B25FWB",PCB25FWB,high
case,Lian Li,"Lian Li PC-P50",PCP50R,high
case,Lian Li,"Lian Li PC-C50",PCC50A,high
case,Lian Li,"Lian Li PC-C50",PCC50B,high
case,Lian Li,"Lian Li PC-C32B",PCC32B,high
case,Lian Li,"Lian Li PC-C33B",PCC33B,high
case,Lian Li,"Lian Li PC-C34F",PCC34F,high
case,Lian Li,"Lian Li PC-T1",PCT1B,high
case,Lian Li,"Lian Li PC-T1",PCT1R,high
case,Lian Li,"Lian Li PC-V1020",PCV1020A,high
case,Lian Li,"Lian Li PC-V1020",PCV1020B,high
case,Lian Li,"Lian Li PC-V1020",PCV1020R,high
case,Lian Li,"Lian Li PC-V351",PCV351A,high
case,Lian Li,"Lian Li PC-V352",PCV352B,high
case,Lian Li,"Lian Li PC-V352",PCV352R,high
case,Lian Li,"Lian Li PC-V354",PCV354A,high
case,Antec,"Antec P183 V3",P183V3,high
case,NZXT,"NZXT Guardian 921 RB",921RB001RD,high
case,NZXT,"NZXT Apollo",APOLLOBLACKNP,high
case,NZXT,"NZXT Apollo",APOLLOORANGENP,high
case,NZXT,"NZXT Alpha",CSNTALPWOW,high
case,NZXT,"NZXT Beta Evo",CSNTBETAEVO,high
case,NZXT,"NZXT Lexa Blackline",CSNTLEXABLB,high
case,NZXT,"NZXT Lexa Blackline",LEXABLACKLINE,high
case,NZXT,"NZXT Duet",DUETBLK,high
case,NZXT,"NZXT Hush",CSNTHUSHW,high
case,NZXT,"NZXT Hush",HUSHBLACK,high
case,NZXT,"NZXT Tempest EVO",CAMOTEMPESTEVO,high
case,SilverStone,"Silverstone FT01-B",FT01B,high
case,SilverStone,"Silverstone FT01-B",SST-FT01S,high
case,SilverStone,"Silverstone FT01-B",SST-FT01S-W,high
case,SilverStone,"Silverstone FT02B",FT02B,low
case,SilverStone,"Silverstone FT02B",FT02BW,high
case,SilverStone,"Silverstone FT03",FT03B,high
case,SilverStone,"Silverstone FT03",FT03S,high
case,SilverStone,"Silverstone GD01B-MXR",GD01BMXR,high
case,SilverStone,"Silverstone GD01B-MXR",GD01BR,high
case,SilverStone,"Silverstone KL02-B",KL02B,high
case,SilverStone,"Silverstone KL02-B",KL02BW,high
case,SilverStone,"Silverstone KL03-B",KL03B,high
case,SilverStone,"Silverstone KL03-B",KL03S,high
case,SilverStone,"Silverstone PS05-B",PS05B,high
case,SilverStone,"Silverstone RV02B-EW",RV02BW,high
case,SilverStone,"Silverstone RV02B-EW",RV02BEW,high
case,SilverStone,"Silverstone RV02B-EW",RV02WEW,high
case,SilverStone,"Silverstone SG03B-F",SG03B-F-USB3,high
case,SilverStone,"Silverstone SG04B-F",SG04BFH,high
case,SilverStone,"Silverstone SG06-B",SG06B,high
case,SilverStone,"Silverstone SG07-B",SG07BW,high
case,SilverStone,"Silverstone TJ07-BW",TJ07BW,high
case,SilverStone,"Silverstone TJ08-B",TJ08B,high
case,SilverStone,"Silverstone TJ09-BW",TJ09BW,high
case,SilverStone,"Silverstone TJ10-B",TJ10B,high
case,SilverStone,"Silverstone LC10B-E",LC10BE,high
case,SilverStone,"Silverstone LC13B-E",LC13BE,high
case,SilverStone,"Silverstone LC17-B",LC17SC,high
case,SilverStone,"Silverstone ML02B-MXR",ML02BMXR,high
case,Lian Li,"Lian Li PC-K59",PCK59,high
case,Lian Li,"Lian Li PC-K59",PCK59W,high
case,NZXT,"NZXT Zero 2",CSNTZERO2,high
case,Cooler Master,"Cooler Master HAF 922",RC922MKWN2GP,high
case,Lian Li,"Lian Li PC-K57W",PCK57W,high
case,SilverStone,"Silverstone RV03B-W",RV03BW,high
case,SilverStone,"Silverstone RV03B-W",SSTRV03BWA,high
case,NZXT,"NZXT Beta",CSNTBETAB,high
case,Lian Li,"Lian Li PC-A05FNA",PCA05FNA,high
case,Lian Li,"Lian Li PC-A70F USB3.0",PCA70FUSB30,high
case,Lian Li,"Lian Li PC-A71F USB3.0",PCA71FUSB30,high
case,Lian Li,"Lian Li PC-C60",PCC60B,high
case,Lian Li,"Lian Li PC-V600F",PCV600FB,high
case,Lian Li,"Lian Li PC-V600F",PCV600FR,high
case,Lian Li,"Lian Li PC-V600F",PCV600FX,high
case,Lian Li,"Lian Li PC-X2000F",PCX2000F,high
case,Lian Li,"Lian Li PC-X900",PCX900B,high
case,Fractal Design,"Fractal Design Core 3000",FDCACORE3000BL,high
case,Fractal Design,"Fractal Design Define XL",DEFINEXLBLACK,high
case,NZXT,"NZXT Source 210",S210001,high
case,Cooler Master,"Cooler Master Elite 330 Upgraded",RC330UKKN1,high
case,SilverStone,"Silverstone PS06B-W",PS06BW,high
case,Antec,"Antec Solo II",SOLOII,high
case,Fractal Design,"Fractal Design Define R3",DEFINER3BLACK,high
case,Fractal Design,"Fractal Design Define R3",DEFINER3WHITE,high
case,Fractal Design,"Fractal Design Define R3",DEFINER3SILVER,high
case,Fractal Design,"Fractal Design Define R3",DEFINER3TITANIUM,high
case,Fractal Design,"Fractal Design Define R3",FDCADEFR3USB3WH,high
case,Fractal Design,"Fractal Design Define R3",FDCADEFR3USB3TI,high
case,Fractal Design,"Fractal Design Define R3",FDCADEFR3USB3SI,high
case,Cooler Master,"Cooler Master Silencio 450",RC450KKN1,high
case,Lian Li,"Lian Li PC-K9B",PCK9B,high
case,Lian Li,"Lian Li PC-8NW USB3.0",PC8NWUSB30,high
case,Lian Li,"Lian Li PC-K9WX",PCK9WX,high
case,Lian Li,"Lian Li PC-60FN USB3.0",PC60FNUSB30,high
case,Lian Li,"Lian Li PC-90",PC90,high
case,Lian Li,"Lian Li PC-TU200",PCTU200B,high
case,Lian Li,"Lian Li PC-V353",PCV353B,high
case,Lian Li,"Lian Li PC-V353",PCV353A,high
